id;name_ru;name_en;regula_code;elpost_code;epgu_code
14025;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО АЛИКОВСКОМУ РАЙОНУ МО МВД РОССИИ ВУРНАРСКИЙ;;210-002;140462;2593582705409005138
14026;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ БАТЫРЕВСКИЙ;;210-003;140463;2593582719283762783
14027;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ВУРНАРСКИЙ;;210-004;140464;2593582720416224864
14028;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО ИБРЕСИНСКОМУ РАЙОНУ;;210-005;140465;2593582724602140260
14029;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ГОРОДУ КАНАШУ;;210-006;140466;2593582725650716261
14030;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО КАНАШСКОМУ РАЙОНУ;;210-007;140467;2593582278454023385
14031;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ КОМСОМОЛЬСКИЙ;;210-009;140468;2593598691336001501
14032;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО КРАСНОАРМЕЙСКОМУ РАЙОНУ МО МВД РОССИИ ЦИВИЛЬСКИЙ;;210-010;140469;2593582726749623910
14033;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО КРАСНОЧЕТАЙСКОМУ РАЙОНУ МО МВД РОССИИ ШУМЕРЛИНСКИЙ;;210-011;140470;2593581934579816318
14034;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО МАРИИНСКОПОСАДСКОМУ РАЙОНУ;;210-012;140471;2593583584837113201
14035;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО МОРГАУШСКОМУ РАЙОНУ;;210-013;140472;2593583587169146227
14036;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ГОРОДУ НОВОЧЕБОКСАРСКУ;;210-014;140473;2593583637970556327
14037;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО ПОРЕЦКОМУ РАЙОНУ МО МВД РОССИИ АЛАТЫРСКИЙ;;210-015;140474;2593582729073268328
14038;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ УРМАРСКИЙ;;210-016;140475;2593582730910373482
14039;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ЦИВИЛЬСКИЙ;;210-017;140476;2593582732697146988
14040;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ЧЕБОКСАРСКОМУ РАЙОНУ;;210-018;140477;2593582094013699118
14041;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО ШЕМУРШИНСКОМУ РАЙОНУ МО МВД РОССИИ БАТЫРЕВСКИЙ;;210-019;140478;2593582206026781854
14042;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ШУМЕРЛИНСКИЙ;;210-020;140479;2593582734626526830
14043;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО ЯДРИНСКОМУ РАЙОНУ;;210-021;140480;2593582735977092719
14044;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА ПОЛИЦИИ ПО ЯЛЬЧИКСКОМУ РАЙОНУ МО МВД РОССИИ КОМСОМОЛЬСКИЙ;;210-022;140481;2593589104079804231
14045;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО ЯНТИКОВСКОМУ РАЙОНУ МО МВД РОССИИ УРМАРСКИЙ;;210-023;140482;2593582737151497840
14046;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ 1 УМВД РОССИИ ПО ГОРОДУ ЧЕБОКСАРЫ;;210-025;140483;2593582738334291569
14047;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ 4 УМВД РОССИИ ПО ГОРОДУ ЧЕБОКСАРЫ;;210-026;140484;2593582739659691634
14048;УПРАВЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МВД ПО ЧУВАШСКОЙ РЕСПУБЛИКЕ;;210-027;140485;2593587389968422704
14049;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ АЛЕЙСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-001;140486;2593581975348451241
14050;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО АЛТАЙСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-002;140487;2593581924907751283
14051;МИГРАЦИОННЫЙ ПУНКТ ПУНКТА ПОЛИЦИИ ПО БАЕВСКОМУ РАЙОНУ МО МВД РОССИИ ЗАВЬЯЛОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-003;140488;2593581927340447605
14052;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ БЕЛОКУРИХИНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-004;140489;2593581936383367040
14053;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ БЛАГОВЕЩЕНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-005;140490;2593581942867761031
14054;МИГРАЦИОННЫЙ ПУНКТ ПУНКТА ПОЛИЦИИ ПО БЫСТРОИСТОКСКОМУ РАЙОНУ МО МВД РОССИИ ПЕТРОПАВЛОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-006;140491;2593598756775531540
14055;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО БУРЛИНСКОМУ РАЙОНУ МО МВД РОССИИ СЛАВГОРОДСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-007;140492;2593593710499337321
14056;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ ПО БИЙСКОМУ РАЙОНУ МУ МВД РОССИИ БИЙСКОЕ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-008;140493;2593581945870882698
14057;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ МВД РОССИИ ПО ВОЛЧИХИНСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ КРАЙ АЛТАЙСКИЙ;;220-009;140494;2593581946944624523
14058;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ВОСТОЧНЫЙ МУ МВД РОССИИ БИЙСКОЕ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ КРАЙ АЛТАЙСКИЙ;;220-010;140495;2593581949301823374
14059;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО ЕГОРЬЕВСКОМУ РАЙОНУ МО МВД РОССИИ РУБЦОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-011;140496;2593581957061285783
14060;МИГРАЦИОННЫЙ ПУНКТ ПУНКТА ПОЛИЦИИ ПО ЕЛЬЦОВСКОМУ РАЙОНУ МО МВД РОССИИ ЦЕЛИННЫЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-012;140497;2593581959544313753
14061;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ ЗАВЬЯЛОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-013;140498;2593581961398196123
14062;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО ЗАЛЕСОВСКОМУ РАЙОНУ МО МВД РОССИИ ЗАРИНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-014;140499;2593581964921411486
14063;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ЗАРИНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-015;140500;2593581950358787983
14064;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА ПОЛИЦИИ ЗАРЕЧЬЕ МУ МВД РОССИИ БИЙСКОЕ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ КРАЙ АЛТАЙСКИЙ;;220-016;140501;2593598778820793385
14065;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ ЗМЕИНОГОРСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-017;140502;2593581940099520388
14066;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО ЗОНАЛЬНОМУ РАЙОНУ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-018;140503;2593596825399203166
14067;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ КАМЕНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-019;140504;2593581967924533153
14068;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО КАЛМАНСКОМУ РАЙОНУ МО МВД РОССИИ ТОПЧИХИНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-020;140505;2593581970583721892
14069;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ КРАСНОЩЕКОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-021;140506;2593583020208297835
14070;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ МВД РОССИИ ПО КРАСНОГОРСКОМУ РАЙОНУ;;220-022;140507;2593581971800070053
14071;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО КЛЮЧЕВСКОМУ РАЙОНУ МО МВД РОССИИ КУЛУНДИНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ КРАЙ АЛТАЙСКИЙ;;220-023;140508;2593583122465429443
14072;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО КОСИХИНСКОМУ РАЙОНУ МО МВД РОССИИ ТРОИЦКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ КРАЙ АЛТАЙСКИЙ;;220-024;140509;2593583592932119928
14073;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ КУЛУНДИНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-025;140510;2593583596463723899
14074;МИГРАЦИОННЫЙ ПУНКТ ПУНКТА ПОЛИЦИИ ПО КУРЬИНСКОМУ РАЙОНУ МО МВД РОССИИ КРАСНОЩЕКОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-026;140511;2593598820336014412
14075;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО КРУТИХИНСКОМУ РАЙОНУ МО МВД РОССИИ КАМЕНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-027;140512;2593582115454981189
14076;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ КЫТМАНОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-028;140513;2593583600834188671
14077;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ЛОКТЕВСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-029;140514;2593598824060556367
14078;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ МАМОНТОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-030;140515;2593582151995757675
14079;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ МВД РОССИИ ПО МИХАЙЛОВСКОМУ РАЙОНУ;;220-031;140516;2593582155686745198
14080;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО НЕМЕЦКОМУ НАЦИОНАЛЬНОМУ РАЙОНУ МО МВД РОССИИ СЛАВГОРОДСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-032;140517;2593598835360011354
14081;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО Г НОВОАЛТАЙСКУ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-033;140518;2593582162255025268
14082;МИГРАЦИОННЫЙ ПУНКТ ПУНКТА ПОЛИЦИИ ПО НОВИЧИХИНСКОМУ РАЙОНУ МО МВД РОССИИ ПОСПЕЛИХИНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-034;140519;2593582171927090302
14083;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ПАВЛОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-035;140520;2593582546168059324
14084;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО ПАНКРУШИХИНСКОМУ РАЙОНУ МО МВД РОССИИ ХАБАРСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-036;140521;2593583386085823668
14085;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ ПЕТРОПАВЛОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-037;140522;2593583376380204203
14086;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ПОСПЕЛИХИНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-038;140523;2593583398308025534
14087;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ПЕРВОМАЙСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-039;140524;2593583401856406721
14088;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА ПОЛИЦИИ ПРИОБСКИЙ МУ МВД РОССИИ БИЙСКОЕ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-040;140525;2593583411318756550
14089;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО РЕБРИХИНСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-041;140526;2593583630009767326
14090;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ МВД РОССИИ ПО РОДИНСКОМУ РАЙОНУ;;220-042;140527;2593583471716734211
14091;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО РОМАНОВСКОМУ РАЙОНУ МО МВД РОССИИ МАМОНТОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-043;140528;2593583530361492799
14092;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ РУБЦОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-044;140529;2593583544546628941
14093;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА ПОЛИЦИИ ПО РУБЦОВСКОМУ РАЙОНУ МО МВД РОССИИ РУБЦОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-045;140530;2593583551777609044
14094;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ СЛАВГОРОДСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-046;140531;2593596111553828650
14095;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО СМОЛЕНСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-047;140532;2593583552943625557
14096;МИГРАЦИОННЫЙ ПУНКТ ПУНКТА ПОЛИЦИИ ПО СОЛОНЕШЕНСКОМУ РАЙОНУ МО МВД РОССИИ ПЕТРОПАВЛОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-048;140533;2593583562565358941
14097;МИГРАЦИОННЫЙ ПУНКТ ПУНКТА ПОЛИЦИИ ПО СОЛТОНСКОМУ РАЙОНУ МУ МВД РОССИИ БИЙСКОЕ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-049;140534;2593583563815261534
14098;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО СОВЕТСКОМУ РАЙОНУ МО МВД РОССИИ БЕЛОКУРИХИНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-050;140535;2593583565912413536
14099;МИГРАЦИОННЫЙ ПУНКТ ПУНКТА ПОЛИЦИИ ПО СУЕТСКОМУ РАЙОНУ МО МВД РОССИИ БЛАГОВЕЩЕНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-051;140536;2593583568210892130
14100;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ТАЛЬМЕНСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-052;140537;2593583569351742819
14101;МИГРАЦИОННЫЙ ПУНКТ ПУНКТА ПОЛИЦИИ ПО ТАБУНСКОМУ РАЙОНУ МО МВД РОССИИ КУЛУНДИНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-053;140538;2593583572656854374
14102;МИГРАЦИОННЫЙ ПУНКТ ПУНКТА ПОЛИЦИИ ПО ТОГУЛЬСКОМУ РАЙОНУ МО МВД РОССИИ КЫТМАНОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-054;140539;2593583574770783592
14103;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО ТРЕТЬЯКОВСКОМУ РАЙОНУ МО МВД РОССИИ ЗМЕИНОГОРСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ КРАЙ АЛТАЙСКИЙ;;220-055;140540;2593583578361107819
14104;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ ТОПЧИХИНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-056;140541;2593583582303753583
14105;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ ТРОИЦКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-057;140542;2593598822793876558
14106;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО ТЮМЕНЦЕВСКОМУ РАЙОНУ МО МВД РОССИИ КАМЕНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-058;140543;2593583583679485296
14107;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО УГЛОВСКОМУ РАЙОНУ МО МВД РОССИИ РУБЦОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ КРАЙ АЛТАЙСКИЙ;;220-059;140544;2593583588335162740
14108;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО УСТЬПРИСТАНСКОМУ РАЙОНУ МО МВД РОССИИ АЛЕЙСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ КРАЙ АЛТАЙСКИЙ;;220-060;140545;2593583589442458997
14109;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ УСТЬКАЛМАНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-061;140546;2593583577186702698
14110;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ ХАБАРСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-062;140547;2593583495909479706
14111;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ ЦЕЛИННЫЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-063;140548;2593596718234735867
14112;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО ЧАРЫШСКОМУ РАЙОНУ МО МВД РОССИИ УСТЬКАЛМАНСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-064;140549;2593583591816435063
14113;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ШИПУНОВСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-065;140550;2593583594123302265
14114;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО ШЕЛАБОЛИХИНСКОМУ РАЙОНУ МО МВД РОССИИ ПАВЛОВСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-066;140551;2593583595306095994
14115;ОТДЕЛЕНИЕ ПО ОКТЯБРЬСКОМУ РАЙОНУ ОТДЕЛА ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО Г БАРНАУЛУ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-067;140552;2593591869317322414
14116;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ ПО ЖЕЛЕЗНОДОРОЖНОМУ РАЙОНУ УМВД РОССИИ ПО Г БАРНАУЛУ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-068;140553;2593594823181080117
14117;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ ПО ЦЕНТРАЛЬНОМУ РАЙОНУ УМВД РОССИИ ПО Г БАРНАУЛУ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-069;140554;2593589334548419696
14118;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ ПО ЛЕНИНСКОМУ РАЙОНУ УМВД РОССИИ ПО Г БАРНАУЛУ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-070;140555;2593591439308887139
14119;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ ПО ИНДУСТРИАЛЬНОМУ РАЙОНУ УМВД РОССИИ ПО Г БАРНАУЛУ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-071;140556;2593591019014460997
14120;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО ГОРОДУ ЯРОВОЕ МО МВД РОССИИ СЛАВГОРОДСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-072;140557;2593583597629740412
14121;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ ПО ЗАТО СИБИРСКИЙ ГУ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ;;220-073;140558;2593583602897786241
14122;УПРАВЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ГУ МВД РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ;;230-001;140559;2593587932182877641
14123;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО Г КРАСНОДАРУ;;230-002;140560;2593583988866029301
14124;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ КАРАСУНСКИЙ ОКРУГ УМВД РОССИИ ПО Г КРАСНОДАРУ;;230-003;140561;2593583991063844599
14125;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ ПРИКУБАНСКИЙ ОКРУГ УМВД РОССИИ ПО Г КРАСНОДАРУ;;230-004;140562;2593583992213083896
14126;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ ЦЕНТРАЛЬНЫЙ ОКРУГ УМВД РОССИИ ПО Г КРАСНОДАРУ;;230-005;140563;2593583993328768761
14127;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ АДЛЕРСКИЙ РАЙОН УВД ПО Г СОЧИ;;230-006;140564;2593583994746443514
14128;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ ЛАЗАРЕВСКИЙ РАЙОН УВД ПО Г СОЧИ;;230-007;140565;2593583998546482942
14129;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ ЦЕНТРАЛЬНЫЙ РАЙОН УВД ПО Г СОЧИ;;230-008;140566;2593584001281169153
14130;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ ХОСТИНСКИЙ РАЙОН УВД ПО Г СОЧИ;;230-009;140567;2593584002707232514
14131;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ ВОСТОЧНЫЙ РАЙОН УМВД РОССИИ ПО Г НОВОРОССИЙСКУ;;230-010;140568;2593584004686944004
14132;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ ПРИМОРСКИЙ РАЙОН УМВД РОССИИ ПО Г НОВОРОССИЙСКУ;;230-011;140569;2593584005886514949
14133;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ ЦЕНТРАЛЬНЫЙ РАЙОН УМВД РОССИИ ПО Г НОВОРОССИЙСКУ;;230-012;140570;2593584007018977030
14134;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ ЮЖНЫЙ РАЙОН УМВД РОССИИ ПО Г НОВОРОССИЙСКУ;;230-013;140571;2593584012052141835
14135;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО УСПЕНСКОМУ РАЙОНУ;;230-014;140572;2593583981517608685
14136;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО Г АРМАВИРУ;;230-015;140573;2593583989998491382
14137;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО Г ГЕЛЕНДЖИКУ;;230-016;140574;2593584014375786253
