id;name_ru;name_en;regula_code;elpost_code;epgu_code
7637;152 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД ИВАНОВСКОЕ УВД ВАО Г. МОСКВЫ;nan;773-033;127538;
7638;125 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД СЕВЕРНОЕ ИЗМАЙЛОВО УВД ВАО Г. МОСКВЫ;nan;773-034;127539;
7639;62 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД СОКОЛИНАЯ ГОРА УВД ВАО Г. МОСКВЫ;nan;773-035;127540;
7645;111 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД ТИМИРЯЗЕВСКИЙ УВД САО Г. МОСКВЫ;nan;773-040;127546;
7646;ОМ ВОСТОЧНЫЙ УВД ВАО Г.МОСКВЫ;nan;773-041;127547;
7647;ОМ МАТВЕЕВСКОЕ УВД ЗАО Г. МОСКВЫ;nan;773-042;127548;
7648;43 ОТДЕЛЕНИЕ МИЛИЦИИ 2 РУВД ЦАО Г.МОСКВЫ;nan;773-043;127549;
7649;158 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД БИБИРЕВО УВД СВАО Г.МОСКВЫ;nan;773-044;127550;
7651;46 ОТДЕЛЕНИЕ МИЛИЦИИ 4 РУВД ЦАО Г.МОСКВЫ;nan;773-046;127552;
7652;ТП в с. Упорово МО УФМС России по Тюменской области в г. Заводоуковске;nan;720-023;128879;
7653;Межрайонный отдел УФМС России по Тюменской области в г. Заводоуковске;nan;720-012;128880;
2501;АРКАДАКСКИЙ РОВД САРАТОВСКОЙ ОБЛ.;nan;642-008;8036;
7654;Отдел УФМС России по Красноярскому краю в Енисейском р-не;nan;240-026;128881;
7655;Отдел УФМС России по Красноярскому краю в г. Зеленогорске;nan;240-039;128882;
7656;МП УФМС России по Красноярскому краю в Ирбейском р-не;nan;240-053;128883;
7658;МП УФМС России по Красноярскому краю в Нижнеингашском р-не;nan;240-031;128885;
7659;МП УФМС России по Красноярскому краю в Уярском р-не;nan;240-036;128886;
7660;МП УФМС России по Красноярскому краю в Шушенском р-не;nan;240-041;128887;
2517;ОВД КРАСНОПАРТИЗАНСКОГО Р-НА САРАТОВСКОЙ ОБЛ.;nan;642-026;8051;
7661;ТП УФМС России по Красноярскому краю в пос. Нижняя Пойма;nan;240-032;128888;
7662;ТП в пос. Подтесово отдела УФМС России по Красноярскому краю в Енисейском р-не;nan;240-027;128889;
7666;МП УФМС России по Архангельской обл. в Красноборском р-не;nan;290-016;128893;
7667;МП УФМС России по Архангельской обл. в Лешуконском р-не;nan;290-018;128894;
7668;МП УФМС России по Архангельской обл. в Мезенском р-не;nan;290-019;128895;
7669;МП УФМС России по Архангельской обл. в г. Мирный;nan;290-020;128896;
7670;МП УФМС России по Архангельской обл. в Шенкурском р-не;nan;290-028;128897;
7671;Миграционный пункт УФМС России по Сахалинской области в Анивском районе;nan;650-004;128898;
7672;Миграционный пункт УФМС России по Сахалинской области в Поронайском районе;nan;650-012;128899;
7673;Миграционный пункт УФМС России по Сахалинской области в Углегорском районе;nan;650-018;128900;
7674;Миграционный пункт УФМС России по Сахалинской области в Южно-Курильском районе;nan;650-020;128901;
7675;МП УФМС России по Пензенской области в Белинском районе;nan;580-013;128902;
7676;МП УФМС России по Пензенской области в Земетчинском районе;nan;580-017;128903;
7677;МП УФМС России по Пензенской области в Камешкирском районе;nan;580-019;128904;
7678;Миграционный пункт УФМС России по Ульяновской области в Вешкаймском районе;nan;730-007;128905;
7679;Миграционный пункт УФМС России по Ульяновской области в Карсунском районе;nan;730-009;128906;
7680;Миграционный пункт УФМС России по Ульяновской области в Майнском районе;nan;730-011;128907;
7681;Миграционный пункт УФМС России по Ульяновской области в Старомайнском районе;nan;730-020;128908;
7682;Миграционный пункт УФМС России по Ульяновской области в Сурском районе;nan;730-021;128909;
7683;Миграционный пункт УФМС России по Костромской области в г. Нея;nan;440-016;128910;
7684;Отдел УФМС России по Костромской области в г. Нерехта;nan;440-017;128911;
7685;Миграционный пункт УФМС России по Костромской области в п. Судиславль;nan;440-025;128912;
7686;Миграционный пункт УФМС России по Костромской области в г. Волгореченске;nan;440-029;128913;
7687;Отдел УФМС России по Свердловской области в Дзержинском р-не г. Нижнего Тагила;nan;660-014;128914;
7688;Отдел УФМС России по Свердловской области в г. Богданович;nan;660-036;128915;
7689;Отдел УФМС России по Свердловской области в г. Кушва;nan;660-054;128916;
7690;Отдел УФМС России по Свердловской области в г. Кушва;nan;660-055;128917;
7691;Отдел УФМС России по Свердловской области в г. Сухой Лог;nan;660-077;128918;
7692;Отдел УФМС России по Свердловской области в г. Лесной;nan;660-088;128919;
7693;4 ОМ БЕЛОВСКОГО УВД КЕМЕРОВСКОЙ ОБЛ.;nan;423-006;128500;
7694;ТП В ГОР. ЩЕЛКОВО ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В ЩЕЛКОВСКОМ Р-НЕ;nan;500-179;128501;
7695;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ХОРОШЕВСКИЙ ГОРОДА МОСКВЫ;nan;772-109;127459;
7696;ОВД ХАМОВНИКИ ПС №2 УВД ЦАО Г. МОСКВЫ;nan;772-110;127460;
7697;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА АРБАТ ГОРОДА МОСКВЫ;nan;772-111;127461;
7698;ОВД ПРЕСНЕНСКОГО РАЙОНА УВД ЦАО Г.МОСКВЫ;nan;772-112;127462;
2644;ТОМАРИНСКИЙ РОВД САХАЛИНСКОЙ ОБЛ.;nan;652-015;8111;
7742;1 ОТДЕЛЕНИЕ МИЛИЦИИ 6 РУВД ЦАО Г.МОСКВЫ;nan;773-001;127508;
7702;ОВД ТВЕРСКОЙ ПС №1 УВД ЦАО Г. МОСКВЫ;nan;772-114;127466;
7703;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ТВЕРСКОЙ ГОРОДА МОСКВЫ;nan;772-114;127467;
7704;ОВД БАСМАННЫЙ ПС №1 УВД ЦАО Г. МОСКВЫ;nan;772-116;127468;
7705;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА БАСМАННЫЙ ГОРОДА МОСКВЫ;nan;772-116;127469;
7706;ОВД ТАГАНСКИЙ ПС №1 УВД ЦАО Г. МОСКВЫ;nan;772-118;127470;
7707;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ТАГАНСКИЙ ГОРОДА МОСКВЫ;nan;772-118;127471;
7708;ОВД ТАГАНСКИЙ ПС №2 УВД ЦАО Г. МОСКВЫ;nan;772-119;127472;
7709;ОВД ЗАМОСКВОРЕЧЬЕ ПС №1 УВД ЦАО Г. МОСКВЫ;nan;772-120;127473;
2651;РЕВДИНСКИЙ ОВД СВЕРДЛОВСКОЙ ОБЛ.;nan;662-047;8259;
7710;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ЗАМОСКВОРЕЧЬЕ ГОРОДА МОСКВЫ;nan;772-120;127474;
7711;ОВД ЗАМОСКВОРЕЧЬЕ ПС №2 УВД ЦАО Г. МОСКВЫ;nan;772-121;127475;
7712;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ЯКИМАНКА ГОРОДА МОСКВЫ;nan;772-122;127476;
7713;ОВД МЕЩАНСКИЙ ПС №1 УВД ЦАО Г. МОСКВЫ;nan;772-123;127477;
7714;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА МЕЩАНСКИЙ ГОРОДА МОСКВЫ;nan;772-123;127478;
7715;ОВД КРАСНОСЕЛЬСКИЙ ПС № 1 УВД ЦАО Г. МОСКВЫ;nan;772-124;127479;
7716;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА КРАСНОСЕЛЬСКИЙ ГОРОДА МОСКВЫ;nan;772-124;127480;
7717;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА РАМЕНКИ ГОРОДА МОСКВЫ;nan;772-128;127481;
7718;ОВД РАМЕНКИ УВД ЗАО Г. МОСКВЫ;nan;772-129;127482;
7719;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА МГУ ГОРОДА МОСКВЫ;nan;772-129;127483;
7720;ОВД ОЧАКОВО-МАТВЕЕВСКОЕ ПС №2 УВД ЗАО Г. МОСКВЫ;nan;772-130;127484;
7721;ОМ ПРОСПЕКТ ВЕРНАДСКОГО УВД ЗАО Г. МОСКВЫ;nan;772-131;127485;
7722;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ПР. ВЕРНАДСКОГО ГОРОДА МОСКВЫ;nan;772-131;127486;
7723;ОВД ОЧАКОВО-МАТВЕЕВСКОЕ ПС №1 УВД ЗАО Г. МОСКВЫ;nan;772-132;127487;
7724;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА МАТВЕЕВСКОЕ ГОРОДА МОСКВЫ;nan;772-132;127488;
7725;ОВД МАРФИНО УВД СВАО Г. МОСКВЫ;nan;772-137;127489;
7726;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА МАРФИНО ГОРОДА МОСКВЫ;nan;772-137;127490;
7727;ОВД ХОРОШЕВО-МНЕВНИКИ ПС № 2 УВД СЗАО Г. МОСКВЫ;nan;772-139;127491;
7728;ОВД КОНЬКОВО ПС № 2 УВД ЮЗАО Г. МОСКВЫ;nan;772-142;127492;
7729;ОВД ТЕПЛЫЙ СТАН ПС № 2 УВД ЮЗАО Г. МОСКВЫ;nan;772-144;127494;
7730;ОВД ТЕПЛЫЙ СТАН ПС № 1 УВД ЮЗАО Г. МОСКВЫ;nan;772-144;127495;
7731;ОВД МЕЩАНСКИЙ ПС № 2 УВД ЦАО Г. МОСКВЫ;nan;772-145;127496;
7732;ОВД ПРЕСНЕНСКИЙ ПС № 3 УВД ЦАО Г. МОСКВЫ;nan;772-146;127497;
7733;ОВД ТАГАНСКИЙ ПС № 3 УВД ЦАО Г. МОСКВЫ;nan;772-147;127498;
7734;ОВД РАЙОНА МАРЬИНА РОЩА УВД СВАО Г.МОСКВЫ;nan;772-149;127499;
7735;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА МАРЬИНА РОЩА ГОРОДА МОСКВЫ;nan;772-149;127500;
7736;ОВД ОСТАНКИНСОГО РАЙОНА УВД СВАО Г.МОСКВЫ;nan;772-150;127501;
7737;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ОСТАНКИНО ГОРОДА МОСКВЫ;nan;772-150;127502;
7738;ОВД РАЙОНА СВИБЛОВО УВД СВАО Г.МОСКВЫ;nan;772-151;127503;
7739;ОВД КУРКИНО УВД СЗАО Г. МОСКВЫ;nan;772-158;127505;
7740;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА КУРКИНО ГОРОДА МОСКВЫ;nan;772-158;127506;
7744;Миграционный пункт УФМС России по Свердловской области в Артинском р-не;nan;660-028;128920;
7745;Миграционный пункт УФМС России по Свердловской области в Байкаловском р-не;nan;660-033;128921;
7746;Миграционный пункт УФМС России по Свердловской области в Туринском р-не;nan;660-085;128922;
7747;Миграционный пункт УФМС России по Свердловской области в р.п. Бисерть;nan;660-105;128923;
7748;Миграционный пункт УФМС России по Свердловской области в с. Петрокаменское;nan;660-108;128924;
7749;Миграционный пункт УФМС России по Свердловской области в пгт Сосьва;nan;660-107;128925;
2661;СЛОБОДОТУРИНСКИЙ ОВД СВЕРДЛОВСКОЙ ОБЛ.;nan;662-057;8269;
7750;Миграционный пункт УФМС России по Свердловской области в Тугулымском р-не;nan;660-084;128926;
7751;Миграционный пункт УФМС России по Свердловской области в поселке Свободный;nan;660-090;128927;
7752;ТП УФМС России по Ярославской области в Первомайском районе;nan;760-020;128929;
7753;Отдел УФМС России по Нижегородской обл. в г. Сергач;nan;520-030;128930;
7754;Миграционный пункт УФМС России по Нижегородской обл. в Тоншаевском р-не;nan;520-058;128931;
7755;Миграционный пункт УФМС России по Нижегородской обл. в Ветлужском р-не;nan;520-021;128932;
2684;НОВОУТКИНСКОЕ ОМ УВД Г. ПЕРВОУРАЛЬСКА СВЕРДЛОВСКОЙ ОБЛ.;nan;663-018;8293;
7756;Миграционный пункт УФМС России по Нижегородской обл. в Ковернинском р-не;nan;520-047;128933;
7757;Миграционный пункт УФМС России по Нижегородской обл. в Большеболдинском р-не;nan;520-035;128934;
7758;Миграционный пункт УФМС России по Нижегородской обл. в Сосновском р-не;nan;520-055;128935;
7759;Миграционный пункт УФМС России по Нижегородской обл. в Уренском районе;nan;520-031;128936;
7760;Отделение УФМС России по Нижегородской обл. в городском округе Сокольский;nan;520-054;128937;
7761;Территориальный пункт УФМС России по Липецкой в Задонском районе;nan;480-014;128938;
7762;Миграционный пункт № 1 ОУФМС России по Кемеровской обл. в Заводском р-не г. Кемерово ;nan;420-007;128939;
7763;Миграционный пункт № 1 ОУФМС России по Кемеровской обл. в г. Белово (с местом дислокации в п. Новый Городок);nan;420-010;128940;
7764;Миграционный пункт № 2 ОУФМС России по Кемеровской обл. в г. Белово (с местом дислокации в пгт. Краснобродский);nan;420-012;128941;
7765;Миграционный пункт № 1 ОУФМС России по Кемеровской обл. в г. Ленинске-Кузнецком;nan;420-019;128942;
7766;Отдел УФМС России по Кемеровской области в г. Мариинске;nan;420-021;128943;
7767;Миграционный пункт УФМС России по Кемеровской области в г. Полысаево;nan;420-020;128944;
7768;Миграционный пункт № 1 в Центральном районе Отдела УФМС России по Кемеровской области в г. Прокопьевске;nan;420-035;128945;
7769;Миграционный пункт в Зенковском р-не Отдела УФМС России по Кемеровской области в г. Прокопьевске;nan;420-040;128946;
7770;Миграционный пункт в Рудничном р-не Отдела УФМС России по Кемеровской области в г. Прокопьевске;nan;420-039;128947;
7771;Миграционный пункт УФМС России по Кемеровской области в г. Тайге;nan;420-041;128948;
7772;Миграционный пункт в пос. Шерегеш ОУФМС России по Кемеровской обл. в г. Таштаголе;nan;420-043;128949;
7773;Миграционный пункт в пос. Мундыбаш ОУФМС России по Кемеровской обл. в г. Таштаголе;nan;420-045;128950;
7774;Миграционный пункт УФМС России по Кемеровской обл. в Ижморском р-не;nan;420-049;128951;
7775;Миграционный пункт УФМС России по Кемеровской обл. в Крапивинском р-не;nan;420-051;128952;
7776;Миграционный пункт УФМС России по Кемеровской обл. в Ленинске-Кузнецком р-не;nan;420-052;128953;
7777;Миграционный пункт УФМС России по Кемеровской обл. в Тисульском р-не;nan;420-056;128954;
7778;Миграционный пункт УФМС России по Кемеровской обл. в Чебулинском р-не;nan;420-058;128955;
7779;47 ОТДЕЛЕНИЕ МИЛИЦИИ 6 РУВД ЦАО Г.МОСКВЫ;nan;773-047;127553;
7780;141 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД ОТРАДНОЕ УВД СВАО Г.МОСКВЫ;nan;773-048;127554;
7781;105 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД СЕВЕРНОЕ МЕДВЕДКОВО УВД СВАО Г.МОСКВЫ;nan;773-049;127555;
7782;ОМ СВИБЛОВО УВД СВАО Г. МОСКВЫ;nan;773-050;127556;
7783;ОМ ПОСЕЛОК СЕВЕРНЫЙ УВД СВАО Г.МОСКВЫ;nan;773-053;127557;
7784;2-Е ОМ ОВД АДМИНИСТРАЦИИ ЗЕЛЕНЧУКСКОГО Р-НА КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСПУБЛИКИ;nan;093-002;127874;
7785;РОВД ВОЛЖСКОГО Р-НА Г. САМАРЫ;nan;633-006;127875;
7786;ОВД СЕВЕРНОЕ МЕДВЕДКОВО ПС №2 Г. МОСКВЫ;nan;772-134;127876;
7787;ОМ ЗАТО П. КОМАРОВСКИЙ ОРЕНБУРГСКОЙ ОБЛ.;nan;563-005;127877;
7788;БУГУЛЬМИНСКОЕ ГРОВД РЕСПУБЛИКИ ТАТАРСТАН;nan;162-060;127878;
7789;УВД Г. НОВОУРАЛЬСКА СВЕРДЛОВСКОЙ ОБЛ.;nan;661-003;127879;
7790;ОТДЕЛЕНИЕ УФМС РОССИИ ПО КАЛИНИНГРАДСКОЙ ОБЛ. В ЛАДУШКИНСКОМ ГОРОДСКОМ ОКРУГЕ;nan;390-008;127880;
7791;ОТДЕЛЕНИЕ УФМС РОССИИ ПО КАЛИНИНГРАДСКОЙ ОБЛ. В БАЛТИЙСКОМ Р-НЕ;nan;390-010;127881;
7792;ОТДЕЛЕНИЕ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ОЛОВЯННИНСКОМ Р-НЕ ПГТ. ЯСНОГОРСК;nan;750-029;127882;
7895;Межрайонное отделение УФМС России по Ивановской области в г. Пучеж;nan;370-027;127279;
7793;ТП В П. ОЛОВЯННАЯ ОТДЕЛЕНИЯ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ОЛОВЯННИНСКОМ Р-НЕ;nan;750-028;127883;
7794;ДУНАЙСКОЕ ОТДЕЛЕНИЕ МИЛИЦИИ ОВД ЗАТО Г. ФОКИНО ПРИМОРСКОГО КРАЯ;nan;253-007;127884;
8680;ГОМ-1 ОВД ТАГИЛСТРОЕВСКОГО Р-НА Г. НИЖНЕГО ТАГИЛА СВЕРДЛОВСКОЙ ОБЛ.;nan;663-029;8387;
3132;УВД ТУЛЬСКОЙ ОБЛ.;nan;711-001;8540;
7795;ОТДЕЛЕНИЕ УФМС РОССИИ ПО ОРЕНБУРГСКОЙ ОБЛ. В НОВООРСКОМ Р-НЕ (П.ЭНЕРГЕТИК);nan;560-047;127885;
7796;ОТДЕЛЕНИЕ ПАСПОРТНОЙ РАБОТЫ ОТДЕЛА УФМС РОССИИ ПО ОРЕНБУРГСКОЙ ОБЛ. В ЛЕНИНСКОМ Н-НЕ Г. ОРЕНБУРГА;nan;560-048;127886;
7797;УПРАВЛЕНИЕ ФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛАСТИ;nan;760-000;127235;
7798;ТП В ГОРОДЕ РАДУЖНЫЙ МРО УФМС РОССИИ ПО ВЛАДИМИРСКОЙ ОБЛ. В Г. ВЛАДИМИРЕ;nan;330-039;127563;
7800;РАДУЖНИНСКОЕ ПОМ КИРОВО-ЧЕПЕЦКОГО Р-НА Г. КИРОВА;nan;433-003;127565;
7801;2 ОМ УВД КИРОВСКОЙ ОБЛ.;nan;433-013;127566;
7802;4 ОВД ОМУТНИНСКОГО Р-НА КИРОВСКОЙ ОБЛ.;nan;433-014;127567;
7803;6 ОМ УВД КИРОВСКОЙ ОБЛАСТИ;nan;433-016;127568;
7804;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА БУТЫРСКИЙ ГОРОДА МОСКВЫ;nan;772-062;127405;
7805;ОВД РАЙОНА ХАМОВНИКИ УВД ЦАО Г. МОСКВЫ;nan;772-108;127456;
7806;ОВД ЗЮЗИНО ПС № 2 УВД ЮЗАО Г. МОСКВЫ;nan;772-143;127493;
7807;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА СВИБЛОВО ГОРОДА МОСКВЫ;nan;772-151;127504;
7808;ОТДЕЛЕНИЕ ПО РАЙОНУ ОТРАДНОЕ ОУФМС РОССИИ ПО ГОР.МОСКВЕ В СВАО;nan;770-085;127313;
7809;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА АЭРОПОРТ ГОРОДА МОСКВЫ;nan;772-012;127344;
7810;ОВД КОНЬКОВО ПС № 1 УВД ЮЗАО Г. МОСКВЫ;nan;772-027;127360;
7811;Территориальный пункт УФМС России по Республике Крым в Черноморском районе;nan;910-027;128658;
7812;Территориальный пункт УФМС России по Республике Крым в Советском районе;nan;910-028;128659;
7813;КАЛАЧЕВСКОЕ ОВД ПО ВОЛГОГРАДСКОЙ ОБЛ.;nan;342-018;128116;
7814;ТП №6 МО УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В ГОРОДСКОМ ОКРУГЕ ОРЕХОВО-ЗУЕВО;nan;500-116;128117;
7815;ЭЛЕКТРОСТАЛЬСКОЕ ОВД МОСКОВСКОЙ ОБЛ.;nan;502-033;128118;
7816;ОТДЕЛ УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ ПО ДМИТРОВСКОМУ МУНИЦИПАЛЬНОМУ Р-НУ;nan;500-231;128119;
7817;РЕУТОВСКИЙ ГОВД БАЛАШИХИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.;nan;502-002;128120;
7818;РЕУТОВСКИЙ ГОВД МОСКОВСКОЙ ОБЛ.;nan;502-052;128121;
7819;УПРАВЛЕНИЕ ФМС РОССИИ ПО РЕСПУБЛИКЕ ИНГУШЕТИЯ;nan;060-001;128122;
7820;ОТДЕЛ УФМС РОССИИ ПО РЕСПУБЛИКЕ ИНГУШЕТИЯ В ГОР. НАЗРАНЬ И В ГОР. МАГАС;nan;060-002;128123;
7821;ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСПУБЛИКЕ ИНГУШЕТИЯ В НАЗРАНОВСКОМ Р-НЕ;nan;060-004;128124;
7822;ОТДЕЛ УФМС РОССИИ ПО РЕСПУБЛИКЕ ИНГУШЕТИЯ В СУНЖЕНСКОМ Р-НЕ;nan;060-005;128125;
7823;ОТДЕЛ УФМС РОССИИ ПО РЕСПУБЛИКЕ ИНГУШЕТИЯ В МАЛГОБЕКСКОМ Р-НЕ;nan;060-006;128126;
7824;Миграционный пункт в Юргинском р-не Отдела УФМС России по Кемеровской обл. в г. Юрге;nan;420-059;128956;
7825;Отдел УФМС России по Кемеровской обл. в Промышленновском р-не( с местом дислокации в пгт. Промышленная);nan;420-055;128957;
7826;Миграционный пункт УФМС России по Кемеровской обл. в Яйском р-не( с местом дислокации в пгт. Яя);nan;420-060;128958;
7827;Миграционный пункт УФМС России по Забайкальскому краю в Газимуро-Заводском районе ;nan;750-012;128959;
7828;Миграционный пункт УФМС России по Забайкальскому краю в Красночикойском районе ;nan;750-020;128960;
7829;Миграционный пункт УФМС России по Забайкальскому краю в Тунгокоченском районе ;nan;750-043;128961;
7830;Миграционный пункт УФМС России по Забайкальскому краю в Тунгокоченском районе ;nan;750-031;128962;
7831;Миграционный пункт УФМС России по Забайкальскому краю в Могойтуйском районе ;nan;750-048;128963;
7832;Миграционный пункт УФМС России по Забайкальскому краю в Калганском районе ;nan;750-015;128964;
7833;Отдел УФМС России по Забайкальскому краю в Агинском районе;nan;750-046;128965;
7834;Миграционный пункт УФМС России по Забайкальскому краю в Александрово-Заводском районе;nan;750-008;128966;
7835;Миграционный пункт УФМС России по Забайкальскому краю в Дульдургинском районе;nan;750-047;128967;
8681;ТОМСКОГО РОВД ТОМСКОЙ ОБЛ.;nan;703-003;8494;
8682;БОГОРОДИЦКИЙ РОВД ТУЛЬСКОЙ ОБЛ.;nan;712-009;8549;
3150;КУРКИНСКИЙ РОВД ТУЛЬСКОЙ ОБЛ.;nan;712-019;8559;
3181;РЕЗЕРВ УВД ТУЛЬСКОЙ ОБЛ.;nan;713-022;8591;
7836;Миграционный пункт УФМС России по Забайкальскому краю в Каларском районе;nan;750-014;128968;
7837;Миграционный пункт УФМС России по Забайкальскому краю в Нерчинском районе;nan;750-023;128969;
7838;Миграционный пункт УФМС России по Забайкальскому краю в Улетовском районе;nan;750-033;128970;
7839;Отдел УФМС России по Забайкальскому краю в Чернышевском районе;nan;750-035;128971;
7840;Миграционный пункт УФМС России по Забайкальскому краю в Шелопугинском районе;nan;750-037;128972;
7841;Миграционный пункт УФМС России по Забайкальскому краю в п. Горный ;nan;750-038;128973;
7957;ТП В ГОР. ЛИКИНО-ДУЛЕВО ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В ОРЕХОВО-ЗУЕВСКОМ Р-НЕ;nan;500-115;128253;
7842;МП УФМС России по Псковской области в Бежаницком районе;nan;600-004;128974;
7843;МП УФМС России по Псковской области в Локнянском районе;nan;600-010;128975;
7844;МП УФМС России по Псковской области в Плюсском районе;nan;600-018;128976;
7845;МП УФМС России по Псковской области в Струго-Красненском районе;nan;600-024;128977;
7846;МП УФМС России по Псковской области в Усвятском районе;nan;600-025;128978;
7847;Миграционный пункт в г. Кировск межрайонного отдела УФМС России по Мурманской области в г. Апатиты;nan;510-004;128979;
7848;Миграционный пункт в г. Ковдор межрайонного отдела УФМС России по Мурманской области в г. Кандалакша;nan;510-006;128980;
7849;Миграционный пункт в г. Полярные Зори межрайонного отдела УФМС России по Мурманской области в г. Кандалакша;nan;510-007;128981;
7850;Миграционный пункт в п. Ревда межрайонного отдела УФМС России по Мурманской области в г. МОНЧЕГОРСК;nan;510-014;128982;
7851;Миграционный пункт в ЗАТО п. Видяево межрайонного отдела УФМС России по Мурманской области в г. Кола;nan;510-017;128983;
7852;Миграционный пункт в г. Гаджиево межрайонного отделения УФМС России муниципального образования ЗАТО Александровск;nan;510-021;128984;
7853;Миграционный пункт в г. Островной межрайонного отдела УФМС России по Мурманской области в г. Североморск;nan;510-022;128985;
7854;Миграционный пункт в г. Заозерск межрайонного отдела УФМС России по Мурманской области в г. Североморск;nan;510-023;128986;
7855;Миграционный пункт УФМС России по Алтайскому краю в с. Староалейское;nan;220-055;128987;
7856;Миграционный пункт УФМС России по Алтайскому краю в с. Новоегорьевское;nan;220-011;128988;
7857;Миграционный пункт УФМС России по Алтайскому краю в с. Быстрый Исток;nan;220-006;128989;
7858;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН (С МЕСТОМ ДИСЛОКАЦИИ В П. АЗИНО);nan;160-010;127242;
7859;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН (С МЕСТОМ ДИСЛОКАЦИИ В П. ДЕРБЫШКИ);nan;160-011;127243;
7860;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В АТНИНСКОМ Р-НЕ;nan;160-039;127244;
7861;ОУФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В АЛЕКСЕЕВСКОМ Р-НЕ;nan;160-035;127245;
7862;ОУФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В ЕЛАБУЖСКОМ Р-НЕ;nan;160-027;127246;
7863;ОУФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В ЗАИНСКОМ Р-НЕ;nan;160-028;127247;
7864;ОУФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В МАМАДЫШСКОМ Р-НЕ;nan;160-048;127248;
7865;ОУФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В ПЕСТРЕЧИНСКОМ Р-НЕ;nan;160-053;127249;
7866;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В ТЕТЮШСКОМ Р-НЕ;nan;160-058;127250;
7867;ОТДЕЛ УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ;nan;160-078;127251;
7868;ОВД Ленинского района г. Иваново;nan;370-000;127252;
7869;Отделение УФМС России по Ивановской области в Ивановском районе;nan;370-004;127253;
7870;Территориальный пункт УФМС России по Ивановской области в Лежневском районе;nan;370-006;127254;
