id;name_ru;name_en;regula_code;elpost_code;epgu_code;original_regula_code
15912.0;миграционный пункт отделения полиции № 1 (дислокация с. аромашево) мо мвд россии «голышмановский »;;720-007;142351;2593599006152070362;
15913.0;миграционный пункт отделения полиции № 2 (дислокация с. бердюжье) мо мвд россии «голышмановский»;;720-008;142352;2593598987990734026;
15914.0;миграционный пункт отдела полиции № 1 (дислокация с. вагай) мо мвд россии «тобольский»;;720-009;142353;2593598989114807499;
15915.0;миграционный пункт отделения полиции № 2 (дислокация с. викулово) мо мвд россии «ишимский»;;720-010;142354;2593597367907260237;
15916.0;отделение по вопросам миграции мо мвд россии : «голышмановский»;;720-011;142355;;
15917.0;отдел по вопросам миграции мо мвд россии «заводоуковский»;;720-012;142356;2593598990264046796;
15918.0;"миграционный пункт отдела полиции (дислокация с. исетское) мо мвд россии ""ялуторовский""";;720-013;142357;2593598992034043085;
15919.0;отдел по вопросам миграции мо мвд россии «ишимский»;;720-014;142358;2593598993275557070;
15920.0;миграционный пункт отд. мвд россии по казанскому району;;720-015;142359;2593598994441573583;
15921.0;миграционный пункт отдела полиции (дислокация с.нижняя тавда) мо мвд россии «тюменский»;;720-016;142360;2593598349936432825;
15922.0;миграционный пункт мо мвд россии «омутинский»;;720-017;142361;2593598607709968282;
15923.0;"миграционный пункт отделения полиции № 4 (дислокация с. сладково) мо мвд россии ""ишимский""";;720-018;142362;2593598977236538562;
15924.0;миграционный пункт отделения полиции № 5 (дислокация с. большое сорокино) мо мвд росси и «ишимский»;;720-019;142363;;
15925.0;отдел по вопросам миграции мо мвд россии «тобольский»;;720-020;142364;2593598995582424272;
15926.0;отделение по вопросам миграции в восточном административном округе города тюмени отдела по вопросам миграции умвд россии по городу тюмени;;720-021;142365;2593598996689720529;
15927.0;миграционный пункт омвд россии по уватскому району;;720-022;142366;2593596840196707692;
15928.0;миграционный пункт отдела полиции (дислокация с. упорово) мо мвд россии «заводоуковский»;;720-023;142367;2593598997729907922;
15929.0;миграционный пункт отделения полиции № 2 (дислокация с. юргинское) мо мвд россии «омутинский»;;720-024;142368;2593599001915823318;
15930.0;миграционный пункт отдела полиции № 2 (дислокация с. ярково) мо мвд россии «тобольский»;;720-025;142369;2593599002956010711;
15931.0;отдел по вопросам миграции мо мвд россии «ялуторовский»;;720-026;142370;2593598879467312248;
15932.0;отдел по вопросам трудовой миграции увм умвд россии по тюменской области умвд россии по тюменской области;;720-999;142371;2593580068433302878;
15933.0;отдел по вопросам миграции омвд россии по ленинскому району г. ульяновска умвд россии по ульяновской области;;730-001;142372;2593582192915387538;
15934.0;отдел по вопросам миграции омвд россии по засвияжскому району г. ульяновска умвд россии по ульяновской области;;730-002;142373;2593583363017151647;
15935.0;отдел по вопросам миграции омвд россии по заволжскому району г. ульяновска умвд россии по ульяновской области;;730-003;142374;2593583264014799942;
15936.0;отделение по вопросам миграции омвд россии по железнодорожному району г. ульяновска умвд россии по ульяновской области;;730-004;142375;2593588637849359629;
15937.0;отдел по вопросам миграции мо мвд россии «димитровградский» умвд россии по ульяновской области;;730-005;142376;2593583266355221576;
15938.0;отделение по вопросам миграции мо мвд россии «барышский» умвд россии по ульяновской области;;730-006;142377;2593583268477539402;
15939.0;миграционный пункт отделения полиции (дислокация р.п. кузоватово) мо мвд россии «барышский»;;730-007;142378;2593583369744815269;
15940.0;отделение по вопросам миграции мо мвд россии «инзенский» умвд россии по ульяновской области;;730-008;142379;2593582569454835154;
15941.0;миграционный пункт мо мвд россии «карсунский» умвд россии по ульяновской области;;730-009;142380;2593588570782438587;
15942.0;"миграционный пункт отделения полиции (дислокация р.п. сурское) мо мвд россии ""карсунский""";;730-010;142381;2593583370835334310;
15943.0;миграционный пункт мо мвд россии «майнский» умвд россии по ульяновской области;;730-011;142382;2593589208039823302;
15944.0;"миграционный пункт отделения полиции (дислокация р.п. вешкайма) мо мвд россии ""майнский""";;730-012;142383;2593583262764897349;
15945.0;миграционный пункт омвд по николаевскому району умвд россии по ульяновской области;;730-013;142384;2593583269517726795;
15946.0;отделение по вопросам миграции мо мвд россии «новоспасский умвд россии по ульяновской области;;730-014;142385;2593583272302744654;
15947.0;миграционный пункт мо мвд россии «павловский» умвд россии по ульяновской области;;730-015;142386;2593583273577813071;
15948.0;миграционный пункт мо мвд россии «сенгилеевский» умвд россии по ульяновской области;;730-016;142387;2593583242657403955;
15949.0;миграционный пункт отделения полиции (дислокация р.п. тереньга) мо мвд россии «сенгилеевский»;;730-017;142388;2593583274693497936;
15950.0;отделение по вопросам миграции мо мвд россии «ульяновский» умвд россии по ульяновской области;;730-018;142389;2593583258226660417;
15951.0;миграционный пункт омвд по цильнинскому району умвд россии по ульяновской области;;730-019;142390;2593583170683148272;
15952.0;отделение по вопросам миграции мо мвд россии «чердаклинский» умвд россии по ульяновской области;;730-020;142391;2593583261565326404;
15953.0;управление по вопросам миграции умвд россии по ульяновской области умвд россии по ульяновской области;;730-021;142392;;
15954.0;управление по вопросам миграции гу мвд россии по челябинской области;;740-001;142393;2593588535592227983;
15955.0;отделение по вопросам миграции омвд россии по агаповскому району челябинской области;;740-002;142394;2593599098661639462;
15956.0;отделение по вопросам миграции омвд россии по аргаяшскому району челябинской области;;740-003;142395;2593599048296436992;
15957.0;отдел по вопросам миграции омвд россии по ашинскому району челябинской области;;740-004;142396;2593599049487619329;
15958.0;отделение по вопросам миграции омвд россии по брединскому району челябинской области;;740-005;142397;2593599050745910530;
15959.0;отделение по вопросам миграции омвд россии по варненскому району челябинской области;;740-006;142398;2593599100045759783;
15960.0;отделение по вопросам миграции омвд россии по верхнеуральскому району челябинской области;;740-007;142399;2593599052138419459;
15961.0;отделение по вопросам миграции омвд россии по еманжелинскому району челябинской области;;740-008;142400;2593599053430265092;
15962.0;отделение по вопросам миграции омвд россии по еткульскому району челябинской области;;740-009;142401;2593599054747276549;
15963.0;отдел по вопросам миграции омвд россии по златоустовскому городскому округу челябинской области;;740-010;142402;2593599056072676614;
15964.0;миграционный пункт отделения полиции «карабашское» мо мвд россии «кыштымский» челябинской области;;740-011;142403;2593599057314190599;
15965.0;отделение по вопросам миграции мо мвд россии «карталинский» челябинской области;;740-012;142404;;
15966.0;отделение по вопросам миграции омвд россии по каслинскому району челябинской области;;740-013;142405;2593599060191483145;
15967.0;отделение по вопросам миграции омвд россии по катав-ивановскому району челябинской области;;740-014;142406;2593599061441385738;
15968.0;миграционный пункт омвд россии по кизильскому району челябинской области;;740-015;142407;2593599102763668777;
15969.0;отделение по вопросам миграции омвд россии по коркинскому району челябинской области;;740-017;142408;2593599062708065547;
15970.0;отделение по вопросам миграции омвд россии по красноармейскому району челябинской области;;740-018;142409;2593599104315561258;
15971.0;отделение по вопросам миграции омвд россии по кунашакскому району челябинской области;;740-019;142410;2593599063966356748;
15972.0;миграционный пункт омвд россии по кусинскому району челябинской области;;740-020;142411;2593599065157539085;
15973.0;отдел по вопросам миграции мо мвд россии «кыштымский» челябинской области;;740-021;142412;2593599067917391119;
15974.0;отдел по вопросам миграции умвд россии по городу магнитогорску челябинской области;;740-050;142413;2593599069301511440;
15975.0;отдел по вопросам миграции отдела полиции «орджоникидзевский» умвд россии по городу магнитогорску челябинской области;;740-023;142414;2593598979669234884;
15976.0;отдел по вопросам миграции отдела полиции «правобережный» умвд россии по городу магнитогорску челябинской области;;740-024;142415;2593599066558436622;
15977.0;отдел по вопросам миграции отдела полиции «ленинский» управления мвд россии по городу магнитогорску челябинской области;;740-025;142416;2593599105657738539;
15978.0;отдел по вопросам миграции омвд россии по городу миассу челябинской области;;740-026;142417;2593599070652077329;
15979.0;миграционный пункт омвд россии по нагайбакскому району челябинской области;;740-027;142418;2593599072757617939;
15980.0;миграционный пункт отделения мвд россии по нязепетровскому району гу мвд россии по челябинской области;;740-028;142419;2593599074208847124;
15981.0;миграционный пункт омвд россии по октябрьскому району челябинской области;;740-029;142420;2593599075651687701;
15982.0;отделение по вопросам миграции омвд россии по пластовскому району челябинской области;;740-030;142421;2593599107041858860;
15983.0;отдел по вопросам миграции омвд россии по саткинскому району челябинской области;;740-031;142422;2593599077027419414;
15984.0;отдел по вопросам миграции омвд россии по сосновскому району челябинской области;;740-032;142423;2593599078336042263;
15985.0;отдел по вопросам миграции мо мвд россии «троицкий» челябинской области;;740-033;142424;2593599079753717016;
15986.0;миграционный пункт отдела полиции «увельский» мо мвд россии «южноуральский» челябинской области;;740-034;142425;2593599081188168985;
15987.0;миграционный пункт омвд россии по уйскому району челябинской области;;740-035;142426;2593599108333704493;
15988.0;отделение по вопросам миграции омвд россии по верхнеуфалейскому городскому округу челябинской области;;740-036;142427;2593599082454848794;
15989.0;миграционный пункт омвд россии по усть-катавскому городскому округу челябинской области;;740-037;142428;2593599085348918556;
15990.0;отдел по вопросам миграции мо мвд россии «чебаркульский» челябинской области;;740-038;142429;2593599086774981917;
15991.0;миграционный пункт омвд россии по чесменскому району челябинской области;;740-039;142430;2593599088066827550;
15992.0;отдел по вопросам миграции мо мвд россии «южноуральский» челябинской области;;740-040;142431;2593599089375450399;
15993.0;отделение по вопросам миграции омвд россии по закрытому административно-территориальному образованию город снежинск челябинской области;;740-041;142432;2593599090860234016;
15994.0;отдел по вопросам миграции умвд россии по закрытому административно-территориальному образованию город озерск челябинской области;;740-042;142433;2593599092084970785;
15995.0;миграционный пункт мо мвд россии по закрытому административно-территориальному образованию город трехгорный челябинской области;;740-043;142434;2593591882957199042;
15996.0;отдел по вопросам миграции отдела полиции «калининский» умвд россии по городу челябинску;;740-044;142435;2593599110145643822;
15997.0;отдел по вопросам миграции отдела полиции «курчатовский» умвд россии по городу челябинску;;740-045;142436;2593599111420712239;
15998.0;отдел по вопросам миграции отдела полиции «ленинский» умвд россии по городу челябинску;;740-046;142437;2593599093460702498;
15999.0;отдел по вопросам миграции отдела полиции «металлургический» умвд россии по городу челябинску;;740-047;142438;2593599094802879779;
16000.0;отдел по вопросам миграции отдела полиции «советский» умвд россии по городу челябинску;;740-048;142439;2593599083813803291;
16001.0;отдел по вопросам миграции отдела полиции «тракторозаводский» умвд россии по городу челябинску;;740-049;142440;2593599112637060400;
16002.0;отдел по вопросам миграции отдела полиции «центральный» умвд россии по городу челябинску;;740-022;142441;2593599113744356657;
16003.0;отдел по вопросам миграции омвд россии по городу копейску челябинской области;;740-016;142442;2593599115061368114;
16004.0;управление по вопросам миграции умвд россии по забайкальскому краю;;750-001;142443;2593588294344251250;
16005.0;отдел по вопросам миграции умвд россии по г. чите;;750-002;142444;2593597191780046520;
16006.0;отделение по вопросам миграции отдела полиции «ингодинский» умвд россии по г. чите;;750-003;142445;2593597250055706340;
16007.0;отделение по вопросам миграции отдела полиции «железнодорожный» умвд россии по г. чите;;750-004;142446;2593597272159688438;
16008.0;отделение по вопросам миграции отдела полиции «черновский» умвд россии по г. чите;;750-005;142447;2593597247027418850;
16009.0;отделение по вопросам миграции омвд россии по читинскому району;;750-006;142448;2593597239418951388;
16010.0;миграционный пункт мо мвд россии «акшинский»;;750-007;142449;2593597223161829072;
16011.0;миграционный пункт пункта полиции по александрово-заводскому району мо мвд россии «газимуро-заводский»;;750-008;142450;2593597268930074355;
16012.0;миграционный пункт мо мвд россии «балейский»;;750-009;142451;2593597230015321813;
16013.0;отделение по вопросам миграции омвд россии по борзинскому району;;750-010;142452;2593597262252742382;
16014.0;миграционный пункт отделения полиции «шерловогорское» омвд россии по борзинскому району;;750-011;142453;2593597270104479476;
16015.0;миграционный пункт мо мвд россии «газимуро-заводский»;;750-012;142454;2593597267646617330;
16016.0;отделение по вопросам миграции омвд россии по забайкальскому району;;750-013;142455;2593597240920512221;
16017.0;миграционный пункт отделения мвд россии по каларскому району;;750-014;142456;2593597200747468479;
16018.0;миграционный пункт пункт полиции по калганскому району мо мвд россии «приаргунский»;;750-015;142457;2593597234469672664;
16019.0;отделение по вопросам миграции омвд россии по карымскому району;;750-016;142458;2593597245576189665;
16020.0;отделение по вопросам миграции мо мвд россии «агинский»;;750-017;142459;2593597266287662833;
16021.0;миграционный пункт отделения полиции по дульдургинскому району мо мвд россии «агинский»;;750-018;142460;2593597203096278721;
16022.0;отделение по вопросам миграции омвд россии по г. краснокаменску и краснокаменскому району;;750-019;142461;2593597206216840899;
16023.0;миграционный пункт омвд россии по красночикойскому району;;750-020;142462;2593597207844230852;
16024.0;миграционный пункт отделения полиции по кыринскому району мо мвд россии «акшинский»;;750-021;142463;2593597210889295558;
16025.0;миграционный пункт отделения полиции по нерчинско-заводскому району мо мвд россии «газимуро-заводский»;;750-022;142464;2593590712058516617;
16026.0;миграционный пункт омвд россии по нерчинскому району;;750-023;142465;2593597244032685792;
16027.0;отделение по вопросам миграции мо мвд россии «могочинский»;;750-024;142466;2593597214479619785;
16028.0;отделение по вопросам миграции мо мвд россии «петровск-забайкальский»;;750-025;142467;2593597216098621130;
16029.0;миграционный пункт мо мвд россии «приаргунский»;;750-026;142468;2593597220284536526;
16030.0;миграционный пункт отделения полиции по ононскому району мо мвд россии «акшинский»;;750-027;142469;2593590718912009363;
16031.0;миграционный пункт отделения полиции «оловяннинское» омвд россии по оловяннинскому району;;750-028;142470;2593597224604669649;
16032.0;миграционный пункт омвд россии по оловяннинскому району;;750-029;142471;2593597251540489957;
16033.0;миграционный пункт омвд россии по сретенскому району;;750-030;142472;2593597204497176258;
16034.0;миграционный пункт отдела полиции по могойтуйскому району мо мвд россии «агинский»;;750-031;142473;2593597252983330534;
16035.0;миграционный пункт пункта полиции «кокуйский» омвд россии по сретенскому району;;750-032;142474;2593597256431048425;
16036.0;миграционный пункт омвд россии по улетовскому району умвд россии по забайкальскому краю;;750-033;142475;;
16037.0;отделение по вопросам миграции омвд россии по хилокскому району;;750-034;142476;2593597232942946007;
16038.0;миграционный пункт омвд россии по чернышевскому району;;750-035;142477;2593597260004595436;
16039.0;миграционный пункт омвд россии по шилкинскому району;;750-036;142478;2593581834512111366;
16040.0;миграционный пункт пункта полиции по шелопугинскому району мо мвд россии «балейский»;;750-037;142479;2593597248453482211;
16041.0;миграционный пункт омвд россии по зато поселок горный забайкальского края;;750-038;142480;2593597228429874900;
16042.0;миграционный пункт пункта полиции «кадалинский» отдела полиции «черновский» умвд россии по г. чите;;750-039;142481;2593597226005567186;
16043.0;миграционный пункт отделения мвд россии по тунгокоченскому району;;750-040;142482;2593597221618325199;
16044.0;миграционный пункт отделения полиции «первомайское» омвд россии по шилкинскому району;;750-041;142483;2593597231466550998;
16045.0;управление по вопросам миграции умвд россии по ярославской области;;760-000;142484;2593587007498229049;
16046.0;отдел по вопросам миграции омвд россии по кировскому городскому району;;760-001;142485;2593583277713396819;
16047.0;отдел по вопросам миграции омвд россии по ленинскому городскому району;;760-002;142486;2593583278879413332;
16048.0;отдел по вопросам миграции омвд россии по дзержинскому городскому району;;760-003;142487;2593583280154481749;
16049.0;отдел по вопросам миграции омвд россии по красноперекопскому городскому району;;760-004;142488;2593583284793381977;
16050.0;отдел по вопросам миграции омвд россии по фрунзенскому городскому району;;760-005;142489;2593583286269776986;
16051.0;отдел по вопросам миграции омвд россии по заволжскому городскому району;;760-006;142490;2593583290027873373;
16052.0;"отдел по вопросам миграции му мвд россии ""рыбинское""";;760-007;142491;2593583291177112670;
16053.0;"отдел по вопросам миграции мо мвд россии ""переславль-залесский""";;760-008;142492;2593588931953956456;
16054.0;отдел по вопросам миграции омвд россии по ростовскому району;;760-009;142493;2593583293307819104;
16055.0;отдел по вопросам миграции омвд россии по угличскому району;;760-010;142494;2593583294499001441;
16056.0;"миграционный пункт отделения полиции ""большесельское"" мо мвд россии ""тутаевский""";;760-011;142495;2593583296554210403;
16057.0;миграционный пункт отд мвд россии по борисоглебскому району;;760-012;142496;2593583297846056036;
16058.0;"миграционный пункт отделения полиции ""брейтовское"" мо мвд россии ""некоузский""";;760-013;142497;;
16059.0;отделение по вопросам миграции омвд россии по гаврилов-ямскому району;;760-014;142498;2593583303332205673;
16060.0;миграционный пункт омвд россии по даниловскому району;;760-015;142499;2593583306922529900;
16061.0;миграционный пункт отд мвд россии по любимскому району;;760-016;142500;2593583298995295333;
16062.0;миграционный пункт отд мвд россии по мышкинскому району;;760-017;142501;2593583309019681902;
16063.0;миграционный пункт омвд россии по некрасовскому району;;760-018;142502;2593583310143755375;
16064.0;"миграционный пункт мо мвд россии ""некоузский""";;760-019;142503;2593583312425456753;
16065.0;миграционный пункт отд мвд россии по первомайскому району;;760-020;142504;2593583314287727731;
16066.0;"миграционный пункт отдела полиции ""пошехонский"" му мвд россии ""рыбинское""";;760-021;142505;;
16067.0;"отдел по вопросам миграции мо мвд россии ""тутаевский""";;760-022;142506;2593583316619760757;
16068.0;отдел по вопросам миграции омвд россии по ярославскому району;;760-023;142507;2593583317752222838;
16069.0;управление по вопросам миграции гу мвд россии по г. москве;;770-001;142508;2593588350875080626;
16070.0;отделение по вопросам миграции омвд россии по району арбат г. москвы;;770-002;142509;2593597591463662609;
16071.0;отдел по вопросам миграции омвд россии по басманному району г. москвы;;770-003;142510;2593597592982000658;
16072.0;отделение по вопросам миграции омвд россии по району замоскворечье г. москвы;;770-004;142511;2593597598006776854;
16073.0;отделение по вопросам миграции омвд россии по красносельскому району г. москвы;;770-005;142512;2593597599399285783;
16074.0;отделение по вопросам миграции омвд россии по мещанскому району г. москвы;;770-006;142513;2593597602226246681;
16075.0;отдел по вопросам миграции омвд россии по пресненскому району г. москвы;;770-007;142514;2593597594408064019;
16076.0;отдел по вопросам миграции омвд россии по таганскому району г. москвы;;770-008;142515;2593597604801549339;
16077.0;отделение по вопросам миграции омвд россии по тверскому району г. москвы;;770-009;142516;2593597608274433054;
16078.0;отделение по вопросам миграции омвд россии по району хамовники г. москвы;;770-010;142517;2593597609499169823;
16079.0;отделение по вопросам миграции омвд россии по району якиманка г. москвы;;770-011;142518;2593597610623243296;
16080.0;отделение по вопросам миграции омвд россии по району аэропорт г. москвы;;770-012;142519;2593597603576812570;
16081.0;отделение по вопросам миграции омвд россии по району беговой г. москвы;;770-013;142520;2593597553119336431;
16082.0;отделение по вопросам миграции омвд россии по бескудниковскому району г. москвы;;770-014;142521;2593597611814425633;
16083.0;отделение по вопросам миграции омвд россии по войковскому району г. москвы;;770-015;142522;2593597615866123301;
16084.0;отделение по вопросам миграции омвд россии по району восточное дегунино г. москвы;;770-016;142523;2593597617334129702;
16085.0;отдел по вопросам миграции омвд россии по головинскому району г. москвы;;770-017;142524;2593597618458203175;
16086.0;отделение по вопросам миграции омвд россии по дмитровскому району г. москвы;;770-018;142525;2593597566482388988;
16087.0;отделение по вопросам миграции омвд россии по району западное дегунино г. москвы;;770-019;142526;2593597804802741441;
16088.0;отделение по вопросам миграции омвд россии по району коптево г. москвы;;770-020;142527;2593597810674767046;
16089.0;отделение по вопросам миграции омвд россии по району левобережный г. москвы;;770-021;142528;2593597595582469140;
16090.0;отделение по вопросам миграции омвд россии по молжаниновскому району г. москвы;;770-022;142529;2593597612980442146;
16091.0;отделение по вопросам миграции омвд россии по савеловскому району г. москвы;;770-023;142530;2593597622660895787;
16092.0;отделение по вопросам миграции омвд россии по району сокол г. москвы;;770-024;142531;2593597529035642837;
16093.0;отделение по вопросам миграции омвд россии по тимирязевскому району г. москвы;;770-025;142532;2593597807126385859;
16094.0;отделение по вопросам миграции омвд россии по району ховрино г. москвы;;770-026;142533;2593597623952741420;
16095.0;отделение по вопросам миграции омвд россии по хорошевскому району г. москвы;;770-027;142534;2593597627375293487;
16096.0;отдел по вопросам миграции омвд россии по району бирюлево восточное г. москвы;;770-028;142535;2593597629623440433;
16097.0;отделение по вопросам миграции омвд россии по району бирюлево западное г. москвы;;770-029;142536;2593597789619360947;
16098.0;отделение по вопросам миграции омвд россии по району братеево г. москвы;;770-030;142537;2593597573738533890;
16099.0;отделение по вопросам миграции омвд россии по даниловскому району г. москвы;;770-031;142538;2593597630873343026;
16100.0;отделение по вопросам миграции омвд россии по донскому району г. москвы;;770-032;142539;2593597632316183603;
16101.0;отдел по вопросам миграции омвд россии по району зябликово г. москвы;;770-033;142540;2593597586061399053;
16102.0;отделение по вопросам миграции омвд россии по району москворечье-сабурово г. москвы;;770-034;142541;2593597637181576247;
16103.0;отдел по вопросам миграции омвд россии по району нагатинский затон г. москвы;;770-035;142542;2593597639832376377;
16104.0;отделение по вопросам миграции омвд россии по району нагатино-садовники г. москвы;;770-036;142543;2593597647080133695;
16105.0;отделение по вопросам миграции омвд россии по нагорному району г. москвы;;770-037;142544;2593597648271316032;
16106.0;отдел по вопросам миграции омвд россии по району орехово-борисово северное г. москвы;;770-038;142545;2593597649839985729;
16107.0;отдел по вопросам миграции омвд россии по району орехово-борисово южное г. москвы;;770-039;142546;2593597652499174467;
16108.0;отдел по вопросам миграции омвд россии по району чертаново-южное г. москвы;;770-040;142547;2593597459468916622;
16109.0;отдел по вопросам миграции омвд россии по району царицыно г. москвы;;770-041;142548;2593597653749077060;
16110.0;отдел по вопросам миграции омвд россии по району чертаново северное г. москвы;;770-042;142549;2593597655032534085;
16111.0;отдел по вопросам миграции омвд россии по району чертаново центральное г. москвы;;770-043;142550;2593597596832371733;
16112.0;отделение по вопросам миграции омвд россии по району богородское г. москвы;;770-044;142551;2593597569955272703;
16113.0;отдел по вопросам миграции омвд россии по району вешняки г. москвы;;770-045;142552;2593597571255505920;
16114.0;отделение по вопросам миграции омвд россии по району восточное измайлово г. москвы;;770-046;142553;2593597559922497526;
16115.0;отделение по вопросам миграции омвд россии по району восточный г. москвы;;770-047;142554;2593597460727207823;
16116.0;отдел по вопросам миграции омвд россии по району гольяново г. москвы;;770-048;142555;2593597658991957065;
16117.0;отдел по вопросам миграции омвд россии по району ивановское г. москвы;;770-049;142556;2593597651240883266;
16118.0;отдел по вопросам миграции омвд россии по району измайлово г. москвы;;770-050;142557;2593597662003467340;
16119.0;отделение по вопросам миграции омвд россии по району косино-ухтомский г. москвы;;770-051;142558;2593597663278535757;
16120.0;отдел по вопросам миграции омвд россии по району метрогородок г. москвы;;770-052;142559;2593597668311700561;
16121.0;отделение по вопросам миграции омвд россии по району новогиреево г. москвы;;770-053;142560;2593597550065883116;
16122.0;отдел по вопросам миграции омвд россии по району новокосино г. москвы;;770-054;142561;2593597673512637525;
16123.0;отдел по вопросам миграции омвд россии по району перово г. москвы;;770-055;142562;2593597463352842129;
16124.0;отделение по вопросам миграции омвд россии по району преображенское г. москвы;;770-056;142563;2593597676188603479;
16125.0;отдел по вопросам миграции омвд россии по району северное измайлово г. москвы;;770-057;142564;2593597664746542158;
16126.0;отделение по вопросам миграции омвд россии по району соколиная гора г. москвы;;770-058;142565;2593597677505614936;
16127.0;отделение по вопросам миграции омвд россии по району сокольники г. москвы;;770-059;142566;2593597791926228149;
16128.0;отделение по вопросам миграции омвд россии по району внуково г. москвы;;770-060;142567;2593597678797460569;
16129.0;отделение по вопросам миграции омвд россии по району дорогомилово г. москвы;;770-061;142568;2593597681238545499;
16130.0;отделение по вопросам миграции омвд россии по району крылатское г. москвы;;770-062;142569;2593597683251811421;
16131.0;отдел по вопросам миграции омвд россии по району кунцево г. москвы;;770-063;142570;2593597684719817822;
16132.0;отдел по вопросам миграции омвд россии по можайскому району г. москвы;;770-064;142571;2593597687639053408;
16133.0;отделение по вопросам миграции омвд россии по району ново-переделкино г. москвы;;770-065;142572;2593597690499568738;
16134.0;отделение по вопросам миграции омвд россии по району очаково-матвеевское г. москвы;;770-066;142573;2593597692017906787;
16135.0;отделение по вопросам миграции омвд россии по району проспект вернадского г. москвы;;770-067;142574;2593597696069604454;
16136.0;отдел по вопросам миграции омвд россии по району раменки г. москвы;;770-068;142575;2593597701052437610;
16137.0;отделение по вопросам миграции омвд россии по району солнцево г. москвы;;770-069;142576;2593597702738547819;
16138.0;отдел по вопросам миграции омвд россии по району тропарево-никулино г. москвы;;770-070;142577;2593597705196409965;
16139.0;отделение по вопросам миграции омвд россии по району фили-давыдково г. москвы;;770-071;142578;2593597706672804974;
16140.0;отделение по вопросам миграции омвд россии по району филевский парк г. москвы;;770-072;142579;2593597813199738056;
16141.0;отделение по вопросам миграции омвд россии по алексеевскому району г. москвы;;770-073;142580;2593597579979658248;
16142.0;отделение по вопросам миграции омвд россии по алтуфьевскому району г. москвы;;770-074;142581;2593597708518298735;
16143.0;отделение по вопросам миграции омвд россии по бабушкинскому району г. москвы;;770-075;142582;2593597669704209490;
16144.0;отделение по вопросам миграции омвд россии по району бибирево г. москвы;;770-076;142583;2593597710539953264;
16145.0;отделение по вопросам миграции омвд россии по бутырскому району г. москвы;;770-077;142584;2593597712058291313;
16146.0;отделение по вопросам миграции омвд россии по району лианозово г. москвы;;770-078;142585;2593597557758236660;
16147.0;отделение по вопросам миграции омвд россии по лосиноостровскому району г. москвы;;770-079;142586;2593597713660515442;
16148.0;отделение по вопросам миграции омвд россии по району марфино г. москвы;;770-080;142587;2593597714943972467;
16149.0;отделение по вопросам миграции омвд россии по району марьина роща г. москвы;;770-081;142588;2593597718030980213;
